id,atlas_id,name,acronym,st_level,parent_structure_id,depth,graph_order,structure_id_path,color_hex_triplet,sphinx_id
380,471,cuneate fascicle,cuf,10,514,6,1156,/997/1009/967/792/932/514/380/,CCCCCC,1157
388,472,gracile fascicle,grf,10,514,6,1157,/997/1009/967/792/932/514/388/,CCCCCC,1158
396,473,internal arcuate fibers,iaf,10,514,6,1158,/997/1009/967/792/932/514/396/,CCCCCC,1159
697,511,medial lemniscus,ml,9,932,5,1159,/997/1009/967/792/932/697/,CCCCCC,1160
871,674,spinothalamic tract,sst,8,967,3,1160,/997/1009/967/871/,CCCCCC,1161
29,569,lateral spinothalamic tract,sttl,9,871,4,1161,/997/1009/967/871/29/,CCCCCC,1162
389,614,ventral spinothalamic tract,sttv,9,871,4,1162,/997/1009/967/871/389/,CCCCCC,1163
245,596,spinocervical tract,scrt,9,871,4,1163,/997/1009/967/871/245/,CCCCCC,1164
261,598,spino-olivary pathway,sop,9,871,4,1164,/997/1009/967/871/261/,CCCCCC,1165
270,599,spinoreticular pathway,srp,9,871,4,1165,/997/1009/967/871/270/,CCCCCC,1166
293,602,spinovestibular pathway,svp,9,871,4,1166,/997/1009/967/871/293/,CCCCCC,1167
277,600,spinotectal pathway,stp,9,871,4,1167,/997/1009/967/871/277/,CCCCCC,1168
253,597,spinohypothalamic pathway,shp,9,871,4,1168,/997/1009/967/871/253/,CCCCCC,1169
285,601,spinotelenchephalic pathway,step,9,871,4,1169,/997/1009/967/871/285/,CCCCCC,1170
627,502,hypothalamohypophysial tract,hht,10,285,5,1170,/997/1009/967/871/285/627/,CCCCCC,1171
960,685,cerebellum related fiber tracts,cbf,2,1009,2,1171,/997/1009/960/,CCCCCC,1172
744,658,cerebellar commissure,cbc,8,960,3,1172,/997/1009/960/744/,CCCCCC,1173
752,659,cerebellar peduncles,cbp,7,960,3,1173,/997/1009/960/752/,CCCCCC,1174
326,606,superior cerebelar peduncles,scp,8,752,4,1174,/997/1009/960/752/326/,CCCCCC,1175
812,525,superior cerebellar peduncle decussation,dscp,9,326,5,1175,/997/1009/960/752/326/812/,CCCCCC,1176
85,859,spinocerebellar tract,sct,10,812,6,1176,/997/1009/960/752/326/812/85/,CCCCCC,1177
850,530,uncinate fascicle,uf,9,326,5,1177,/997/1009/960/752/326/850/,CCCCCC,1178
866,532,ventral spinocerebellar tract,sctv,9,326,5,1178,/997/1009/960/752/326/866/,CCCCCC,1179
78,575,middle cerebellar peduncle,mcp,8,752,4,1179,/997/1009/960/752/78/,CCCCCC,1180
1123,564,inferior cerebellar peduncle,icp,8,752,4,1180,/997/1009/960/752/1123/,CCCCCC,1181
553,493,dorsal spinocerebellar tract,sctd,9,1123,5,1181,/997/1009/960/752/1123/553/,CCCCCC,1182
499,486,cuneocerebellar tract,cct,9,1123,5,1182,/997/1009/960/752/1123/499/,CCCCCC,1183
650,505,juxtarestiform body,jrb,9,1123,5,1183,/997/1009/960/752/1123/650/,CCCCCC,1184
490,485,bulbocerebellar tract,bct,9,1123,5,1184,/997/1009/960/752/1123/490/,CCCCCC,1185
404,474,olivocerebellar tract,oct,10,490,6,1185,/997/1009/960/752/1123/490/404/,CCCCCC,1186
410,475,reticulocerebellar tract,rct,10,490,6,1186,/997/1009/960/752/1123/490/410/,CCCCCC,1187
373,612,trigeminocerebellar tract,tct,8,752,4,1187,/997/1009/960/752/373/,CCCCCC,1188
728,656,arbor vitae,arb,8,960,3,1188,/997/1009/960/728/,CCCCCC,1189
484682512,,supra-callosal cerebral white matter,scwm,2,1009,2,1189,/997/1009/484682512/,CCCCCC,1190
983,688,lateral forebrain bundle system,lfbs,2,1009,2,1190,/997/1009/983/,CCCCCC,1191
776,662,corpus callosum,cc,8,983,3,1191,/997/1009/983/776/,CCCCCC,1192
956,543,"corpus callosum, anterior forceps",fa,9,776,4,1192,/997/1009/983/776/956/,CCCCCC,1193
579,496,external capsule,ec,10,956,5,1193,/997/1009/983/776/956/579/,CCCCCC,1194
964,544,"corpus callosum, extreme capsule",ee,9,776,4,1194,/997/1009/983/776/964/,CCCCCC,1195
1108,562,genu of corpus callosum,ccg,9,776,4,1195,/997/1009/983/776/1108/,CCCCCC,1196
971,545,"corpus callosum, posterior forceps",fp,9,776,4,1196,/997/1009/983/776/971/,CCCCCC,1197
979,546,"corpus callosum, rostrum",ccr,9,776,4,1197,/997/1009/983/776/979/,CCCCCC,1198
484682516,,"corpus callosum, body",ccb,9,776,4,1198,/997/1009/983/776/484682516/,CCCCCC,1199
986,547,"corpus callosum, splenium",ccs,9,776,4,1199,/997/1009/983/776/986/,CCCCCC,1200
784,663,corticospinal tract,cst,8,983,3,1200,/997/1009/983/784/,CCCCCC,1201
6,566,internal capsule,int,9,784,4,1201,/997/1009/983/784/6/,CCCCCC,1202
924,539,cerebal peduncle,cpd,9,784,4,1202,/997/1009/983/784/924/,CCCCCC,1203
1036,553,corticotectal tract,cte,9,784,4,1203,/997/1009/983/784/1036/,CCCCCC,1204
1012,550,corticorubral tract,crt,9,784,4,1204,/997/1009/983/784/1012/,CCCCCC,1205
1003,549,corticopontine tract,cpt,9,784,4,1205,/997/1009/983/784/1003/,CCCCCC,1206
994,548,corticobulbar tract,cbt,9,784,4,1206,/997/1009/983/784/994/,CCCCCC,1207
190,589,pyramid,py,9,784,4,1207,/997/1009/983/784/190/,CCCCCC,1208
198,590,pyramidal decussation,pyd,9,784,4,1208,/997/1009/983/784/198/,CCCCCC,1209
1019,551,"corticospinal tract, crossed",cstc,9,784,4,1209,/997/1009/983/784/1019/,CCCCCC,1210
1028,552,"corticospinal tract, uncrossed",cstu,9,784,4,1210,/997/1009/983/784/1028/,CCCCCC,1211
896,677,thalamus related,lfbst,7,983,3,1211,/997/1009/983/896/,CCCCCC,1212
1092,560,external medullary lamina of the thalamus,em,8,896,4,1212,/997/1009/983/896/1092/,CCCCCC,1213
14,567,internal medullary lamina of the thalamus,im,8,896,4,1213,/997/1009/983/896/14/,CCCCCC,1214
86,576,middle thalamic commissure,mtc,8,896,4,1214,/997/1009/983/896/86/,CCCCCC,1215
365,611,thalamic peduncles,tp,8,896,4,1215,/997/1009/983/896/365/,CCCCCC,1216
484682520,,optic radiation,or,8,896,4,1216,/997/1009/983/896/484682520/,CCCCCC,1217
484682524,,auditory radiation,ar,8,896,4,1217,/997/1009/983/896/484682524/,CCCCCC,1218
1000,690,extrapyramidal fiber systems,eps,2,1009,2,1218,/997/1009/1000/,CCCCCC,1219
760,660,cerebral nuclei related,epsc,7,1000,3,1219,/997/1009/1000/760/,CCCCCC,1220
142,583,pallidothalamic pathway,pap,8,760,4,1220,/997/1009/1000/760/142/,CCCCCC,1221
102,578,nigrostriatal tract,nst,8,760,4,1221,/997/1009/1000/760/102/,CCCCCC,1222
109,579,nigrothalamic fibers,ntt,8,760,4,1222,/997/1009/1000/760/109/,CCCCCC,1223
134,582,pallidotegmental fascicle,ptf,8,760,4,1223,/997/1009/1000/760/134/,CCCCCC,1224
309,604,striatonigral pathway,snp,8,760,4,1224,/997/1009/1000/760/309/,CCCCCC,1225
317,605,subthalamic fascicle,stf,8,760,4,1225,/997/1009/1000/760/317/,CCCCCC,1226
877,675,tectospinal pathway,tsp,8,1000,3,1226,/997/1009/1000/877/,CCCCCC,1227
1051,555,direct tectospinal pathway,tspd,9,877,4,1227,/997/1009/1000/877/1051/,CCCCCC,1228
1060,556,doral tegmental decussation,dtd,9,877,4,1228,/997/1009/1000/877/1060/,CCCCCC,1229
1043,554,crossed tectospinal pathway,tspc,9,877,4,1229,/997/1009/1000/877/1043/,CCCCCC,1230
863,673,rubrospinal tract,rust,8,1000,3,1230,/997/1009/1000/863/,CCCCCC,1231
397,615,ventral tegmental decussation,vtd,9,863,4,1231,/997/1009/1000/863/397/,CCCCCC,1232
221,593,rubroreticular tract,rrt,9,863,4,1232,/997/1009/1000/863/221/,CCCCCC,1233
736,657,central tegmental bundle,ctb,8,1000,3,1233,/997/1009/1000/736/,CCCCCC,1234
855,672,retriculospinal tract,rst,8,1000,3,1234,/997/1009/1000/855/,CCCCCC,1235
205,591,"retriculospinal tract, lateral part",rstl,9,855,4,1235,/997/1009/1000/855/205/,CCCCCC,1236
213,592,"retriculospinal tract, medial part",rstm,9,855,4,1236,/997/1009/1000/855/213/,CCCCCC,1237
941,683,vestibulospinal pathway,vsp,8,1000,3,1237,/997/1009/1000/941/,CCCCCC,1238
991,689,medial forebrain bundle system,mfbs,2,1009,2,1238,/997/1009/991/,CCCCCC,1239
768,661,cerebrum related,mfbc,7,991,3,1239,/997/1009/991/768/,CCCCCC,1240
884,534,amygdalar capsule,amc,8,768,4,1240,/997/1009/991/768/884/,CCCCCC,1241
892,535,ansa peduncularis,apd,8,768,4,1241,/997/1009/991/768/892/,CCCCCC,1242
908,537,"anterior commissure, temporal limb",act,8,768,4,1242,/997/1009/991/768/908/,CCCCCC,1243
940,541,cingulum bundle,cing,8,768,4,1243,/997/1009/991/768/940/,CCCCCC,1244
1099,561,fornix system,fxs,8,768,4,1244,/997/1009/991/768/1099/,CCCCCC,1245
466,482,alveus,alv,9,1099,5,1245,/997/1009/991/768/1099/466/,CCCCCC,1246
530,490,dorsal fornix,df,9,1099,5,1246,/997/1009/991/768/1099/530/,CCCCCC,1247
603,499,fimbria,fi,9,1099,5,1247,/997/1009/991/768/1099/603/,CCCCCC,1248
745,517,"precommissural fornix, general",fxprg,9,1099,5,1248,/997/1009/991/768/1099/745/,CCCCCC,1249
420,476,precommissural fornix diagonal band,db,10,745,6,1249,/997/1009/991/768/1099/745/420/,CCCCCC,1250
737,516,postcommissural fornix,fxpo,9,1099,5,1250,/997/1009/991/768/1099/737/,CCCCCC,1251
428,477,medial corticohypothalamic tract,mct,10,737,6,1251,/997/1009/991/768/1099/737/428/,CCCCCC,1252
436,478,columns of the fornix,fx,10,737,6,1252,/997/1009/991/768/1099/737/436/,CCCCCC,1253
618,501,hippocampal commissures,hc,9,1099,5,1253,/997/1009/991/768/1099/618/,CCCCCC,1254
443,479,dorsal hippocampal commissure,dhc,10,618,6,1254,/997/1009/991/768/1099/618/443/,CCCCCC,1255
449,480,ventral hippocampal commissure,vhc,10,618,6,1255,/997/1009/991/768/1099/618/449/,CCCCCC,1256
713,513,perforant path,per,9,1099,5,1256,/997/1009/991/768/1099/713/,CCCCCC,1257
474,483,angular path,ab,9,1099,5,1257,/997/1009/991/768/1099/474/,CCCCCC,1258
37,570,longitudinal association bundle,lab,8,768,4,1258,/997/1009/991/768/37/,CCCCCC,1259
301,603,stria terminalis,st,8,768,4,1259,/997/1009/991/768/301/,CCCCCC,1260
484682528,,commissural branch of stria terminalis,stc,9,301,5,1260,/997/1009/991/768/301/484682528/,CCCCCC,1261
824,668,hypothalamus related,mfsbshy,7,991,3,1261,/997/1009/991/824/,CCCCCC,1262
54,572,medial forebrain bundle,mfb,8,824,4,1262,/997/1009/991/824/54/,CCCCCC,1263
405,616,ventrolateral hypothalamic tract,vlt,8,824,4,1263,/997/1009/991/824/405/,CCCCCC,1264
174,587,preoptic commissure,poc,8,824,4,1264,/997/1009/991/824/174/,CCCCCC,1265
349,609,supraoptic commissures,sup,8,824,4,1265,/997/1009/991/824/349/,CCCCCC,1266
817,526,"supraoptic commissures, anterior",supa,9,349,5,1266,/997/1009/991/824/349/817/,CCCCCC,1267
825,527,"supraoptic commissures, dorsal",supd,9,349,5,1267,/997/1009/991/824/349/825/,CCCCCC,1268
833,528,"supraoptic commissures, ventral",supv,9,349,5,1268,/997/1009/991/824/349/833/,CCCCCC,1269
166,586,premammillary commissure,pmx,8,824,4,1269,/997/1009/991/824/166/,CCCCCC,1270
341,608,supramammillary decussation,smd,8,824,4,1270,/997/1009/991/824/341/,CCCCCC,1271
182,588,propriohypothalamic pathways,php,8,824,4,1271,/997/1009/991/824/182/,CCCCCC,1272
762,519,"propriohypothalamic pathways, dorsal",phpd,9,182,5,1272,/997/1009/991/824/182/762/,CCCCCC,1273
770,520,"propriohypothalamic pathways, lateral",phpl,9,182,5,1273,/997/1009/991/824/182/770/,CCCCCC,1274
779,521,"propriohypothalamic pathways, medial",phpm,9,182,5,1274,/997/1009/991/824/182/779/,CCCCCC,1275
787,522,"propriohypothalamic pathways, ventral",phpv,9,182,5,1275,/997/1009/991/824/182/787/,CCCCCC,1276
150,584,periventricular bundle of the hypothalamus,pvbh,8,824,4,1276,/997/1009/991/824/150/,CCCCCC,1277
46,571,mammillary related,mfbsma,8,824,4,1277,/997/1009/991/824/46/,CCCCCC,1278
753,518,principal mammillary tract,pm,9,46,5,1278,/997/1009/991/824/46/753/,CCCCCC,1279
690,510,mammillothalamic tract,mtt,9,46,5,1279,/997/1009/991/824/46/690/,CCCCCC,1280
681,509,mammillotegmental tract,mtg,9,46,5,1280,/997/1009/991/824/46/681/,CCCCCC,1281
673,508,mammillary peduncle,mp,9,46,5,1281,/997/1009/991/824/46/673/,CCCCCC,1282
1068,557,dorsal thalamus related,mfbst,8,824,4,1282,/997/1009/991/824/1068/,CCCCCC,1283
722,514,periventricular bundle of the thalamus,pvbt,9,1068,5,1283,/997/1009/991/824/1068/722/,CCCCCC,1284
1083,559,epithalamus related,mfbse,8,824,4,1284,/997/1009/991/824/1083/,CCCCCC,1285
802,524,stria medullaris,sm,9,1083,5,1285,/997/1009/991/824/1083/802/,CCCCCC,1286
595,498,fasciculus retroflexus,fr,9,1083,5,1286,/997/1009/991/824/1083/595/,CCCCCC,1287
611,500,habenular commissure,hbc,9,1083,5,1287,/997/1009/991/824/1083/611/,CCCCCC,1288
730,515,pineal stalk,PIS,9,1083,5,1288,/997/1009/991/824/1083/730/,CCCCCC,1289
70,574,midbrain related,mfbsm,8,824,4,1289,/997/1009/991/824/70/,CCCCCC,1290
547,492,dorsal longitudinal fascicle,dlf,9,70,5,1290,/997/1009/991/824/70/547/,CCCCCC,1291
563,494,dorsal tegmental tract,dtt,9,70,5,1291,/997/1009/991/824/70/563/,CCCCCC,1292
73,716,ventricular systems,VS,1,997,1,1292,/997/73/,AAAAAA,1293
81,717,lateral ventricle,VL,8,73,2,1293,/997/73/81/,AAAAAA,1294
89,718,rhinocele,RC,9,81,3,1294,/997/73/81/89/,AAAAAA,1295
98,719,subependymal zone,SEZ,9,81,3,1295,/997/73/81/98/,AAAAAA,1296
108,720,choroid plexus,chpl,9,81,3,1296,/997/73/81/108/,AAAAAA,1297
116,721,choroid fissure,chfl,9,81,3,1297,/997/73/81/116/,AAAAAA,1298
124,722,interventricular foramen,IVF,8,73,2,1298,/997/73/124/,AAAAAA,1299
129,723,third ventricle,V3,8,73,2,1299,/997/73/129/,AAAAAA,1300
140,724,cerebral aqueduct,AQ,8,73,2,1300,/997/73/140/,AAAAAA,1301
145,725,fourth ventricle,V4,8,73,2,1301,/997/73/145/,AAAAAA,1302
153,726,lateral recess,V4r,9,145,3,1302,/997/73/145/153/,AAAAAA,1303
164,727,"central canal, spinal cord/medulla",c,8,73,2,1303,/997/73/164/,AAAAAA,1304
1024,693,grooves,grv,1,997,1,1304,/997/1024/,AAAAAA,1305
1032,694,grooves of the cerebral cortex,grv of CTX,7,1024,2,1305,/997/1024/1032/,AAAAAA,1306
1055,697,endorhinal groove,eg,8,1032,3,1306,/997/1024/1032/1055/,AAAAAA,1307
1063,698,hippocampal fissure,hf,8,1032,3,1307,/997/1024/1032/1063/,AAAAAA,1308
1071,699,rhinal fissure,rf,8,1032,3,1308,/997/1024/1032/1071/,AAAAAA,1309
1078,700,rhinal incisure,ri,8,1032,3,1309,/997/1024/1032/1078/,AAAAAA,1310
1040,695,grooves of the cerebellar cortex,grv of CBX,7,1024,2,1310,/997/1024/1040/,AAAAAA,1311
1087,701,precentral fissure,pce,8,1040,3,1311,/997/1024/1040/1087/,AAAAAA,1312
1095,702,preculminate fissure,pcf,8,1040,3,1312,/997/1024/1040/1095/,AAAAAA,1313
1103,703,primary fissure,pri,8,1040,3,1313,/997/1024/1040/1103/,AAAAAA,1314
1112,704,posterior superior fissure,psf,8,1040,3,1314,/997/1024/1040/1112/,AAAAAA,1315
1119,705,prepyramidal fissure,ppf,8,1040,3,1315,/997/1024/1040/1119/,AAAAAA,1316
3,707,secondary fissure,sec,8,1040,3,1316,/997/1024/1040/3/,AAAAAA,1317
11,708,posterolateral fissure,plf,8,1040,3,1317,/997/1024/1040/11/,AAAAAA,1318
18,709,nodular fissure,nf,8,1040,3,1318,/997/1024/1040/18/,AAAAAA,1319
25,710,simple fissure,sif,8,1040,3,1319,/997/1024/1040/25/,AAAAAA,1320
34,711,intercrural fissure,icf,8,1040,3,1320,/997/1024/1040/34/,AAAAAA,1321
43,712,ansoparamedian fissure,apf,8,1040,3,1321,/997/1024/1040/43/,AAAAAA,1322
49,713,intraparafloccular fissure,ipf,8,1040,3,1322,/997/1024/1040/49/,AAAAAA,1323
57,714,paramedian sulcus,pms,8,1040,3,1323,/997/1024/1040/57/,AAAAAA,1324
65,715,parafloccular sulcus,pfs,8,1040,3,1324,/997/1024/1040/65/,AAAAAA,1325
624,926,Interpeduncular fossa,IPF,7,1024,2,1325,/997/1024/624/,AAAAAA,1326
304325711,,retina,retina,1,997,1,1326,/997/304325711/,7F2E7E,1327
